code,term
266131008,Late cardiovascular syphilis (disorder)
26039008,Neurosyphilis (disorder)
51928006,(Syphilitic: [tabes dorsalis] or [spinal sclerosis]) or (locomotor ataxia) (disorder)
186885003,General paresis - neurosyphilis (disorder)
13310005,Paresis: [general neurosyphilis & GPI] or [tabo] (disorder)
51928006,Taboparesis (disorder)
186886002,General paresis - neurosyphilis (disorder)
37754005,Asymptomatic neurosyphilis (disorder)
186888001,Other specified neurosyphilis (disorder)
266133006,Late quaternary neurosyphilis (disorder)
26135000,Syphilitic encephalitis (disorder)
38523005,Syphilitic parkinsonism (disorder)
77939001,Syphilitic disseminated retinochoroiditis (disorder)
22386003,Syphilitic optic atrophy (disorder)
36276008,Syphilitic retrobulbar neuritis (disorder)
19206003,Syphilitic acoustic neuritis (disorder)
186893003,Rupture of syphilitic cerebral aneurysm (disorder)
186894009,Other specified neurosyphilis NOS (disorder)
266133006,Late quaternary neurosyphilis (disorder)
186895005,Neurosyphilis NOS (disorder)
266133006,Late quaternary neurosyphilis (disorder)
72083004,Other forms of late syphilis with symptoms (disorder)
186896006,Late syphilis (disorder)
11338007,Syphilitic episcleritis (disorder)
8555001,Syphilis of lung (disorder)
34964002,Syphilitic peritonitis (disorder)
186898007,Syphilitic peritonitis (disorder)
86028001,Syphilis of liver (disorder)
59530001,Syphilis of kidney (disorder)
50528008,Syphilis of bone (disorder)
88943008,Syphilis of muscle (disorder)
186899004,"Syphilis of synovium, tendon or bursa (disorder)"
37430004,Syphilis of synovium (disorder)
49923008,Syphilis of tendon (disorder)
23550005,Syphilis of bursa (disorder)
186899004,"Syphilis of synovium, tendon or bursa NOS (disorder)"
186900009,"Syphilis of synovium, tendon or bursa (disorder)"
72083004,Other specified late syphilis (disorder)
186901008,Late syphilis (disorder)
72083004,Late symptomatic syphilis NOS (disorder)
186902001,Late syphilis (disorder)
186903006,Late latent syphilis (disorder)
76272004,(Syphilis (& [other and unspecified])) or (treponemal infection) (disorder)
186904000,Syphilis (disorder)
72083004,Late syphilis unspecified (disorder)
186905004,Late syphilis (disorder)
76272004,Latent syphilis unspecified (disorder)
186906003,Syphilis (disorder)
76272004,Syphilis NOS (disorder)
186907007,Syphilis (disorder)
15628003,Gonorrhea (disorder)
54825009,Acute gonorrhea of lower genitourinary tract (disorder)
186908002,Acute gonorrhea of lower genitourinary tract (disorder)
80604007,Acute gonococcal bartholinitis (disorder)
29864006,Acute gonococcal urethritis (disorder)
2390000,Acute gonococcal vulvovaginitis (disorder)
54825009,Acute gonorrhea of lower genitourinary tract NOS (disorder)
186909005,Acute gonorrhea of lower genitourinary tract (disorder)
50970007,Acute gonorrhea of upper genitourinary tract (disorder)
186910000,Acute gonorrhea of upper genitourinary tract (disorder)
50970007,Acute unspecified gonorrhea of upper genitourinary tract (disorder)
186911001,Acute gonorrhea of upper genitourinary tract (disorder)
24868007,Acute gonococcal cystitis (disorder)
111806005,Acute gonococcal prostatitis (disorder)
30168008,Acute gonococcal: [epididymo-orchitis] or [orchitis] (disorder)
186912008,Acute gonococcal epididymo-orchitis (disorder)
65049003,Acute gonococcal seminal vesiculitis (disorder)
20943002,Acute gonococcal cervicitis (disorder)
65295003,Acute gonococcal endometritis (disorder)
45377007,Acute gonococcal salpingitis (disorder)
50970007,Acute gonorrhea upper genitourinary tract NOS (disorder)
186914009,Acute gonorrhea of upper genitourinary tract (disorder)
186915005,Chronic gonorrhea lower genitourinary tract (disorder)
12373006,Chronic gonococcal bartholinitis (disorder)
44412000,Chronic gonococcal urethritis (disorder)
11906007,Chronic gonococcal vulvovaginitis (disorder)
186915005,Chronic gonorrhea of lower genitourinary tract NOS (disorder)
186916006,Chronic gonorrhea lower genitourinary tract (disorder)
80388004,Chronic gonorrhea of upper genitourinary tract (disorder)
186917002,Chronic gonorrhea of upper genitourinary tract (disorder)
80388004,Chronic unspecified gonorrhea of upper genitourinary tract (disorder)
186918007,Chronic gonorrhea of upper genitourinary tract (disorder)
88813005,Chronic gonococcal cystitis (disorder)
60893000,Chronic gonococcal prostatitis (disorder)
35526001,Chronic gonococcal epididymo-orchitis (disorder)
23975003,Chronic gonococcal seminal vesiculitis (disorder)
76802005,Chronic gonococcal cervicitis (disorder)
31999004,Chronic gonococcal endometritis (disorder)
53529004,Chronic gonococcal salpingitis (disorder)
80388004,Chronic gonorrhea of upper genitourinary tract NOS (disorder)
186921009,Chronic gonorrhea of upper genitourinary tract (disorder)
35876006,Gonococcal infection of eye (disorder)
28438004,Gonococcal conjunctivitis neonatorum (disorder)
9091006,Gonococcal iridocyclitis (disorder)
111807001,Gonococcal endophthalmia (disorder)
40149008,Gonococcal keratitis (disorder)
35876006,Gonococcal eye infection NOS (disorder)
186925000,Gonococcal infection of eye (disorder)
44743006,Gonococcal infection of joint (disorder)
186927008,Gonococcal synovitis &/or tenosynovitis (disorder)
240039005,Gonococcal tenosynovitis (disorder)
240582004,Gonococcal synovitis (disorder)
266138002,Gonococcal synovitis or tenosynovitis (disorder)
46699001,Gonococcal bursitis (disorder)
53664003,Gonococcal spondylitis (disorder)
44743006,Gonococcal: [joint infection NOS] or [rheumatism] (disorder)
186930001,Gonococcal infection of joint (disorder)
74372003,Gonorrhea of pharynx (disorder)
42746002,Gonorrhea of rectum (disorder)
186931002,Gonococcal anal infection (disorder)
42746002,Gonorrhea of rectum (disorder)
186932009,Gonococcal rectal infection (disorder)
42746002,Gonococcal proctitis NOS (disorder)
186933004,Gonorrhea of rectum (disorder)
15628003,Gonococcal infection of other specified sites (disorder)
186934005,Gonorrhea (disorder)
60335002,Gonococcal keratosis (disorder)
90428001,Gonococcal pericarditis (disorder)
9241004,Other gonococcal heart disease (disorder)
15628003,Gonococcal heart disease (disorder)
186938008,Gonorrhea (disorder)
186939000,Gonococcal peritonitis (disorder)
15628003,Gonococcal: [other infection of OS site] or [hepatitis] or [perihepatitis] or [abscess] or [cellulitis] (disorder)
186941004,Gonorrhea (disorder)
235861001,Abscess gonococcal (disorder)
235863003,Gonococcal hepatitis (disorder)
237042003,Gonococcal perihepatitis (disorder)
240584003,Gonococcal cellulitis (disorder)
5085001,Gonococcal: [OS infection NOS] or [septicaemia] or [aemia NOS] (disorder)
15628003,Gonococcemia (disorder)
186942006,Gonorrhea (disorder)
15628003,(Gonococcal infections NOS) or (gonorrhoea) (disorder)
186943001,Gonorrhea (disorder)
8098009,Other venereal diseases (disorder)
186944007,Sexually transmitted infectious disease (disorder)
186945008,(Chancroid [& bubo]) or (Ducrey's chancre) (disorder)
266143009,Chancroid (disorder)
186946009,Lymphogranuloma venereum (disorder)
28867007,(Granuloma inguinale) or (donovanosis) or (pudendal ulcer) (disorder)
186947000,Granuloma inguinale (disorder)
67224007,Reiter's disease (disorder)
84619001,Nonspecific genital infection (disorder)
774911000000100,Nongonococcal urethritis (disorder)
8098009,Other specified venereal diseases (disorder)
186948005,Sexually transmitted infectious disease (disorder)
8098009,Venereal disease NOS (disorder)
186949002,Sexually transmitted infectious disease (disorder)
8098009,Other specified syphilis or other venereal diseases (disorder)
186950002,Sexually transmitted infectious disease (disorder)
8098009,Syphilis or venereal disease NOS (disorder)
186951003,Sexually transmitted infectious disease (disorder)
186978001,Nonvenereal endemic syphilis (& [Bejel] or [Njovera]) (disorder)
240686008,Bejel (disorder)
240688009,Njovera (disorder)
271426000,Non-venereal endemic syphilis (disorder)
56335008,Infection caused by Trichomonas (disorder)
35089004,Urogenital infection caused by Trichomonas vaginalis (disorder)
35089004,(Unspecified urogenital trichomonas) or (trichomonal vaginalis: [flour] or [leukorrhoea]) (disorder)
81598001,Urogenital infection caused by Trichomonas vaginalis (disorder)
187201006,Trichomonal vulvovaginitis (disorder)
81598001,Trichomonal vaginitis &/or vulvovaginitis (disorder)
187202004,Trichomonal vulvovaginitis (disorder)
276877003,Trichomonal vaginitis (disorder)
30116001,Trichomonal urethritis (disorder)
35089004,Urogenital trichomonas NOS (disorder)
187204003,Urogenital infection caused by Trichomonas vaginalis (disorder)
56335008,Other specified site trichomonas (disorder)
187205002,Infection caused by Trichomonas (disorder)
56335008,Trichomonas NOS (disorder)
187206001,Infection caused by Trichomonas (disorder)
45776000,Phthirus pubis (organism)
71011005,Phthirus/pediculus pubis - pubic lice - crabs (& infestation) (disorder)
187210003,Infestation caused by Phthirus pubis (disorder)
187348005,[X]Infections with a predominantly sexual mode of transmission (disorder)
455491000000109,[X]Infections with a predominantly sexual mode of transmission (disorder)
4359001,"[X]Early congenital syphilis, unspecified (disorder)"
187349002,Early congenital syphilis (less than 2 years) (disorder)
413891000000100,"[X]Early congenital syphilis, unspecified (disorder)"
82323002,"[X]Other late congenital syphilis, symptomatic (disorder)"
187350002,Late congenital syphilis (2 years OR more) (disorder)
401931000000108,"[X]Other late congenital syphilis, symptomatic (disorder)"
82323002,"[X]Late congenital syphilis, unspecified (disorder)"
187351003,Late congenital syphilis (2 years OR more) (disorder)
427851000000108,"[X]Late congenital syphilis, unspecified (disorder)"
35742006,"[X]Congenital syphilis, unspecified (disorder)"
187352005,Congenital syphilis (disorder)
464571000000100,"[X]Congenital syphilis, unspecified (disorder)"
187353000,[X]Primary syphilis of other sites (disorder)
266127002,Primary syphilis (disorder)
452801000000105,[X]Primary syphilis of other sites (disorder)
187354006,[X]Other secondary syphilis (disorder)
240557004,Secondary syphilis (disorder)
399271000000106,[X]Other secondary syphilis (disorder)
